9554 25937
3251 2900 187
7825 4599 803
2724 3145 -121
4608 6487 887
2699 2076 -935
9250 2128 -535
5328 8893 70
4798 3198 542
635 137 895
8954 8087 -930
8482 1912 984
4848 2514 -950
3561 7456 293
3875 5444 -376
2756 5655 -101
2192 6546 -261
1521 9105 -834
4897 5075 -520
7462 7039 -542
6742 4452 -199
7991 5064 -775
8969 9035 -43
922 8086 479
7515 2635 518
4016 8150 -168
4583 1313 -456
743 8272 -803
8173 2939 -107
1613 4820 -54
8324 45 -864
5962 7139 -971
4917 7729 695
1671 2495 454
4295 1280 98
5453 5384 895
1279 9210 -87
4622 6902 -865
5687 1441 -306
3719 8629 750
3297 7880 442
8306 6070 40
4299 2958 -832
7966 210 74
7120 1792 719
5270 2201 -912
8779 8608 -513
9503 5969 -970
8685 984 266
241 2450 601
6685 1994 -65
4252 8244 574
1861 105 -54
3870 8572 -120
3732 8478 -659
2838 6896 382
4202 3679 301
9132 7147 739
2700 7060 4
622 4776 -258
5029 3858 23
6566 1479 157
6315 1459 34
8852 1701 -30
513 1232 522
2313 3076 369
124 4584 611
5477 7484 637
4143 6068 237
1153 8391 977
5751 632 427
2579 6289 -999
9438 6533 987
5049 4071 -25
6356 4323 943
1009 9425 152
4298 8804 -171
8935 3908 874
1985 8400 -816
6333 8176 479
5738 8708 264
6725 3971 -92
3470 6519 96
8218 3768 -404
5161 4854 315
1439 8734 -690
4608 3640 238
6307 51 232
8942 4272 -378
2575 9140 286
2918 6396 886
977 7108 -428
2827 3419 -128
1204 7556 458
4494 4620 353
7254 2105 -809
547 7122 145
8257 6615 -140
7543 3640 470
7109 6439 -911
9222 9110 314
1825 3332 614
2265 8954 -249
607 5902 756
2743 5979 870
6107 1707 896
8348 8205 -555
8517 6432 -462
6851 667 9
8729 2956 -451
2681 666 439
8105 7016 -324
1041 307 -42
6101 4851 133
1649 1488 -882
382 190 112
6495 796 -375
2842 5354 187
5006 2120 -388
5307 1216 555
4756 1599 -405
7149 4413 937
1121 2726 65
3441 7803 -742
4009 5936 -376
5817 8104 -180
4346 4635 -959
3384 5507 107
8134 7243 -729
7762 1681 545
504 7797 -695
4595 1338 -466
5414 3500 668
6328 5678 -866
384 967 918
8877 2530 -610
6464 3620 680
8919 6612 -434
6886 6682 -504
4642 321 128
9516 2481 220
8023 2060 7
810 6544 -133
6475 8474 -281
4592 1400 -212
3562 7045 382
592 8951 -296
5588 96 419
159 9472 49
6950 7934 310
2985 2593 -291
874 2923 468
2697 7003 -822
1536 4773 -169
1699 7006 -533
811 8442 926
8067 854 -162
1577 482 -65
264 6274 549
5783 1327 724
5437 6723 785
7598 1459 422
8820 486 492
397 545 251
7025 8651 -174
1906 3668 343
2713 5378 507
6170 6653 526
9199 1247 75
145 6764 357
4815 388 -767
2227 741 -224
275 4310 -332
3781 6667 761
8667 7631 5
575 6921 -472
3330 8338 -524
4366 4716 779
2460 5990 -926
771 9396 338
247 2449 104
3314 8240 -939
7371 3623 758
2417 8529 -617
8580 7621 389
5895 5168 324
3907 9090 41
1407 4955 -449
3040 6573 -274
6304 3952 865
8370 7180 862
7557 4284 890
209 7507 -509
7521 2229 756
5941 5648 459
4561 9414 -609
186 3437 -904
5838 1851 -111
2188 9256 911
3018 2804 -622
3762 3320 -959
3570 6947 -85
2986 4824 -184
7026 5733 -288
8632 355 -264
9347 6117 250
3655 2422 -418
7928 8821 -607
9309 519 -932
2235 5396 -229
2475 5812 -675
9210 474 13
837 6107 -4
7046 5160 980
6265 1492 -711
3620 5023 -404
6788 3207 -857
6351 8927 -492
2137 4088 -77
2803 7133 -866
5886 1067 -999
8600 413 355
3234 827 663
1042 8354 -426
7700 6108 -493
2240 296 -572
143 2142 179
9257 3309 467
50 4381 487
5046 6855 560
1954 4218 402
1074 1443 -572
3486 6524 -336
8438 54 -638
7600 2915 -885
2394 1017 986
3475 885 -607
4989 3136 89
8148 2698 683
9371 604 266
1537 7743 -944
2647 7014 -939
3116 3201 906
4238 3631 -920
273 5091 439
4891 6728 -699
1442 620 75
207 4118 -428
1704 9228 -943
3612 1640 -173
7660 3674 -318
9411 6692 549
3046 1868 285
1308 222 -292
1304 5415 386
4883 5818 -767
387 6621 743
4018 1916 782
8219 4737 -839
7653 1974 844
4086 7272 514
9243 1780 402
8891 9398 347
2515 3117 394
7500 9350 -668
2791 2534 -988
6759 8578 -35
2581 6566 538
8625 4426 212
126 2105 484
1609 8186 -234
6726 6729 928
9172 7925 -272
7779 3835 666
3100 4747 -284
3836 5630 -664
5968 8187 -873
3277 8659 742
586 6372 817
7839 9318 801
3557 6058 676
2075 12 326
2950 2527 -579
1076 1073 -136
9133 6961 -512
4820 2507 689
8179 5486 -422
2246 1017 -645
8610 2274 -569
823 4484 183
1935 6384 -870
8940 972 -795
7916 792 384
7837 8846 533
7925 3606 -36
728 6681 -626
5690 3602 -728
5279 1303 -803
1879 544 -915
452 9465 -22
1159 2579 134
3239 6277 253
8904 5826 -145
8148 7427 389
3492 7422 114
3027 4900 -343
7782 2287 48
3603 8054 -563
6804 3244 735
3103 9021 -998
1158 7943 200
4540 455 -600
2842 38 417
2117 2583 -9
8769 2477 -750
3718 3279 446
8870 1154 -138
1931 6259 -748
6984 3292 -65
7094 5014 -341
9340 3791 257
3766 1674 -288
2634 3590 632
990 2948 208
5383 8549 457
8902 302 287
3010 2436 1
4998 8848 310
4202 5617 -80
56 4761 963
1542 3216 905
8866 2644 220
6737 8845 -765
7772 8667 -964
8029 8696 -538
1157 3038 -789
3293 9320 956
6499 6331 891
623 2289 -526
4032 7133 905
6281 4406 501
8692 3889 -213
9219 5146 207
4365 3908 592
275 886 -880
8819 8345 -438
4385 4301 622
785 3190 576
7819 3612 504
9465 1197 -785
749 599 -725
2270 8763 82
161 3735 597
1341 2059 560
7984 3523 -432
305 2764 838
4594 6390 281
1978 8484 -819
810 5746 857
7237 6941 -200
7202 3652 704
56 4256 522
5126 3302 291
2172 7931 -949
3280 338 -917
5418 4102 -812
4956 5562 831
8342 5780 -151
741 2119 981
4284 5923 120
1170 2835 545
9297 7522 222
3183 4632 97
5773 6840 787
1939 5727 -437
3177 7039 -159
3516 2302 -938
1230 2230 -531
7517 4293 -996
1230 706 773
8830 7240 -117
2444 880 346
9342 4742 -87
6118 2800 -104
9083 4023 -597
6929 7989 64
8994 6451 -202
3118 8538 849
9168 2372 -817
7453 4792 733
8586 3555 397
2872 8185 877
4929 7034 8
8028 3584 610
1373 8324 342
1475 2366 705
8404 1095 -712
5565 6235 134
2254 7424 923
4796 9094 -799
5313 4826 966
816 6062 497
8073 9506 213
1962 9516 -526
7935 577 567
3763 7733 -586
340 114 422
6480 7561 595
590 9474 338
9154 7152 550
9140 9117 369
7656 3152 401
1584 6924 946
1942 7110 -992
8197 5930 547
2116 8381 836
290 5267 102
2853 2965 723
8084 171 -391
3872 7768 -484
990 9223 -930
514 6754 201
387 3346 805
8745 2776 571
4808 1737 -715
8957 3116 -391
4730 1562 -215
2856 761 860
458 5980 759
3749 4362 -851
6959 3583 -248
82 830 23
161 7133 266
6277 7025 -393
8699 6498 483
8590 9068 812
8675 8143 -294
7536 2627 25
2568 330 -977
6357 3189 149
5892 5329 -828
9538 5268 142
734 1290 566
9466 6890 -138
7025 6695 815
7217 344 -871
6749 4993 552
9118 5219 -879
6714 466 597
9042 5239 -747
227 7053 302
7231 140 -743
1481 4370 49
322 6945 -538
402 7812 913
7774 3906 -654
3767 7376 -617
4394 3371 -285
7324 854 337
2379 5113 -787
8696 3968 -335
1432 4130 791
6339 454 -805
6047 1524 -766
1643 7982 -399
8421 9038 -478
1852 102 -737
6326 7 -286
6487 7954 -50
2765 4279 -256
8021 3287 3
6834 8405 -274
459 6414 289
4406 2908 671
5759 7214 732
33 8576 840
5011 238 87
8813 9428 -294
1928 3910 530
9244 2865 898
6136 1833 573
6405 8970 -627
2526 8259 495
7614 3545 -394
3833 135 -759
3488 8400 -345
3803 2167 465
1215 8973 1
9048 7648 -774
6459 620 -969
1760 1406 -929
3758 1200 34
3430 1071 800
3554 2340 -891
4428 1330 -452
5258 4406 608
6551 6821 -630
398 836 -731
9157 2971 -612
2931 6062 576
5139 9342 -136
5251 7128 394
2250 8 -326
4162 1506 -825
2260 7516 -440
1488 6595 -226
9066 8967 889
4870 2849 260
3012 2866 240
8020 5842 950
1705 5383 233
6582 6987 -111
3679 8430 -620
6816 2619 -579
6093 9018 -704
4550 5913 34
6220 3065 -720
7082 7552 -938
1027 5855 88
792 5043 970
2472 5494 931
2963 1796 84
7254 2240 -611
7074 5867 519
295 7084 -456
695 264 -758
8854 1209 760
4684 6806 -408
1755 1811 -991
4764 3490 -931
7877 3517 956
9288 9205 -343
707 4793 142
5712 8399 -584
7013 2214 -892
3310 2452 407
5296 9323 71
6035 6856 768
3949 4538 -78
7273 417 -676
4515 484 -12
6518 818 683
3071 9121 529
3521 7507 487
9455 877 985
8093 5987 -807
541 2636 350
5081 1844 -923
2486 548 -496
3015 4628 945
2205 8719 -502
5357 4493 -167
807 1330 -964
2530 9273 -388
953 4132 768
6972 4271 822
8454 2933 500
8374 9514 -960
2642 5953 890
1944 6665 -45
2722 3670 -937
6001 8235 842
3830 6303 763
5416 6751 730
1193 1879 474
4587 4947 153
5326 9119 -965
6481 7102 570
6277 5375 -63
7321 5608 200
2162 5140 -155
8849 6105 261
4161 4851 215
16 8756 -545
5586 4914 690
5025 941 -107
7695 4373 748
7365 5773 450
7699 1049 37
4118 6710 146
5737 3994 -792
9552 1732 565
7191 2765 195
9156 8973 -27
4797 5850 548
9189 1098 251
7372 4876 -454
4010 561 -196
1757 3731 -13
1921 4361 -500
7038 4754 199
384 1891 268
1677 2952 -650
7494 4182 464
5202 6701 -467
6430 7507 857
2946 4957 -147
4207 4294 20
8641 8661 -140
4336 3204 840
6610 5370 -375
7278 6910 989
8098 1141 99
6147 4634 198
3992 1874 -551
6250 3026 -246
5632 1606 -587
1066 1726 749
4847 2794 -700
7543 8840 -860
4342 8198 -795
3421 6461 -275
3184 6717 47
6204 6022 88
4496 8142 -67
7938 9245 795
5869 7126 255
2099 6361 601
8080 1776 929
3015 8169 -589
7298 5266 -912
2097 9094 -357
8391 580 647
3422 5490 41
1726 3724 -26
4082 6288 963
4494 3257 -349
414 8022 -497
8282 3447 -57
4102 2893 -502
6688 7343 -942
5407 3698 -787
2868 4150 -237
7135 4149 -698
4379 8407 -477
3126 582 190
975 6247 -115
8442 7006 621
3645 4323 -716
3173 6114 464
4455 7941 -835
7199 1647 -595
4513 4925 -829
2505 398 -807
9384 7802 578
8367 7831 360
3621 6232 -891
3850 2823 -26
5021 4196 551
7496 1842 996
3901 8661 240
3915 4486 -383
5894 7431 -736
1958 3636 780
5294 5197 449
6157 6176 744
2694 4736 925
8407 2142 -407
37 9341 160
9542 3093 -562
4911 6241 916
514 452 -943
9119 8988 277
9514 1218 561
833 6731 -785
6339 3182 -231
6592 8987 378
7037 9269 -693
463 2247 -381
2897 1551 -557
7918 129 200
2255 6105 694
4727 8795 -260
4562 5435 -380
4639 8129 117
2851 1907 767
4417 9359 295
4009 6282 -419
1721 9070 -62
2819 4515 499
7841 715 678
1171 8384 -336
8913 1511 156
3326 3287 517
3415 46 180
9202 4287 91
6893 3013 206
1279 1596 -293
3462 3897 169
3520 5553 -673
2003 5742 -677
7142 5937 -754
3396 8254 187
489 3310 527
2201 4270 646
5937 6465 671
6443 1592 477
3668 854 -966
5112 1460 -627
7679 8605 847
3684 7027 -890
9044 7413 259
6173 1580 -641
3106 4853 -373
7030 4159 709
2369 3086 -37
1914 4971 -887
4046 4935 -850
6877 5895 -366
1585 1300 -886
3299 6180 547
5405 8377 890
1205 7974 -570
4267 9531 596
8899 8987 -639
3508 6824 -762
3658 872 -327
6514 4308 745
7378 5853 -883
4202 2831 -895
6606 2504 -915
6153 5644 -494
8027 1500 55
211 5751 -459
472 8216 -604
5623 2559 894
8719 441 784
5518 8843 120
3050 2897 274
2589 1129 -449
217 8663 -585
7270 5064 426
4316 7953 823
5334 4632 833
4229 4166 621
9415 4953 -976
1430 2461 43
4006 7927 -779
272 8754 -548
6617 1114 482
3585 7642 911
7472 7331 306
6789 8795 -1000
8135 4287 -341
6931 4149 -413
9392 7218 -205
6692 1487 686
3811 5163 -410
4791 8411 -328
4201 1744 277
7937 480 633
2510 1943 310
2351 6301 -87
7865 3922 -236
5258 7954 349
7793 1154 -712
5716 2771 313
9348 2125 708
3796 1799 -737
1720 5623 550
6532 1880 991
252 7878 581
4440 896 -579
4609 3324 -328
2096 213 884
5349 8816 114
1012 3714 -633
5626 5435 -613
6881 1520 -294
7730 1077 -259
6390 8620 547
6 4171 503
7093 4541 725
3428 7623 -384
9362 5422 344
7383 4004 -773
361 7416 -270
6992 1449 772
5644 1676 250
908 5648 -387
994 3619 -645
3473 5867 134
89 8613 -531
827 979 783
7195 2777 994
8164 8118 -92
3365 8142 -572
3166 5040 974
3175 5696 -312
8943 6324 -119
3695 1782 -793
4024 1014 406
1400 6125 -810
5673 2304 812
3769 8893 175
3648 2264 303
8301 2505 90
4437 2246 -50
1073 3447 -265
2421 4889 622
1845 2145 -541
1583 9282 -709
7838 8544 587
5052 6522 18
3854 4910 762
879 2686 -123
4791 1682 677
7889 277 589
7123 4115 212
4443 1713 694
1745 8853 -167
8514 6831 -62
2524 8512 876
107 8027 -44
4907 9012 185
5831 5349 -418
7257 4464 -270
2631 343 135
5227 6580 9
9421 2139 -418
9433 5106 883
6702 3069 110
7151 3743 -340
5383 9282 -490
1656 2385 -285
8796 6137 780
3129 1486 -433
8330 3963 657
7418 1660 -503
5353 6350 -801
7792 3192 -73
4027 9414 -968
6202 6602 -332
6024 9057 675
445 7333 770
2685 453 528
5792 5716 587
7440 9216 364
370 244 680
8558 6511 -192
3508 5270 721
243 9351 -206
8884 1796 145
378 2774 -425
8093 2172 -625
8544 7561 -15
5075 8675 250
3723 524 702
6327 6868 431
5240 2759 -568
5535 4444 -932
8273 5968 -617
271 1702 -750
2650 5826 180
6950 1481 -719
8131 4177 302
8619 1830 -699
3421 72 -573
6306 444 -258
5926 5263 890
442 1572 -193
8661 4025 450
7724 5557 168
6258 8187 -269
8009 8144 -180
3253 9396 494
56 7607 860
1481 2514 121
2248 4014 323
8828 476 483
6797 2843 -487
9314 6636 -535
7266 1695 -753
9340 4399 -496
7371 6969 -857
8251 6314 640
6866 1986 108
6395 2798 275
731 3031 967
4466 4212 -403
2585 8135 -424
8923 5363 -667
9257 612 -463
6584 4791 -23
7514 372 -268
5280 1498 -215
284 3107 -760
3579 7992 -741
7979 2915 -608
3919 3541 753
5470 977 -882
2009 8833 -539
2722 7427 -116
3639 1647 -362
5308 3238 -724
6847 3495 -358
6090 4850 533
2639 6832 641
412 2712 -927
8004 3507 117
3020 3185 -313
6079 3355 -497
6652 810 -883
6829 6737 763
1322 4101 435
1788 7568 -748
8188 8149 255
7998 7865 235
1264 6880 -407
1655 6382 -478
7986 3534 425
434 7497 30
6547 3075 -262
8247 4946 -276
8003 5389 210
4546 6430 476
6897 3095 -611
2468 5195 960
7516 9211 579
7659 8827 -19
1463 8377 649
8555 9346 -110
9359 9320 -749
631 6022 167
866 2095 821
6982 4600 -850
1797 6088 843
8118 8541 -411
7652 8840 787
8061 8642 165
1855 5227 -104
8632 6942 322
3179 1972 -918
8729 8044 -155
7845 1196 -662
4989 6780 -644
4642 6197 -142
8525 7700 -303
5907 2374 -492
3552 2772 340
1781 4319 -591
4409 2009 -952
1621 595 -578
4034 2030 36
5960 937 331
8674 6017 -498
9096 1945 -943
1382 2348 992
9128 587 -789
7635 1209 799
8144 4840 -496
4246 8808 -146
3667 6023 220
7744 3386 686
2480 951 -939
2363 969 -595
902 696 641
1372 3808 -580
8637 4560 -368
144 1067 113
9383 3638 -425
6562 4678 524
2497 1701 -241
7415 4458 -136
8382 8926 -482
2348 1799 249
32 3970 246
3223 6001 598
2202 259 -470
7090 3001 711
6170 7913 -718
6274 1489 85
8271 1039 339
1568 5730 27
8706 8121 -937
7769 4640 -879
6028 650 929
1705 564 19
520 5275 329
9526 2904 -427
2417 8022 -864
9007 9233 153
7886 2712 -273
7098 7724 0
6263 2401 -264
5127 708 -960
6958 5803 949
7046 9333 638
7752 3611 95
313 2680 -603
2039 8659 11
5105 4835 -358
4998 8790 802
387 177 995
8563 6828 382
7965 5299 -524
1528 190 608
3684 1817 504
8793 7505 -454
1162 3299 293
8369 7123 714
557 8283 -175
8766 8907 -323
3332 814 -339
1448 8427 -615
7444 3929 -332
5978 2262 -262
8677 5966 -42
242 7070 -675
8244 8258 -594
1239 2864 614
6914 8950 456
515 7958 -529
1872 8042 621
7277 1121 976
2308 2364 -34
1571 6073 331
329 5577 314
7051 4882 789
7198 8826 234
7352 5300 122
3280 9482 385
384 1238 666
7151 7763 -192
5869 3335 308
8334 6664 226
4582 2441 -342
6812 3189 567
5062 3976 140
4902 4290 526
577 4159 752
8752 5608 943
3140 2590 -534
2619 1040 51
7121 9066 892
3701 7715 -149
6658 796 -857
2559 5528 716
4168 2586 719
6187 3324 583
9388 2048 955
8619 8324 22
8919 2741 -202
3119 4789 996
1772 7561 892
8230 989 848
121 3308 -760
8010 4952 -711
7635 3527 -272
7854 8327 -613
1865 3632 294
5660 2725 -634
6767 6337 -702
8536 3185 -398
4660 151 7
7003 3914 641
6112 831 440
5427 4440 -144
860 4709 27
7708 6059 -825
1504 1607 -251
1308 9029 975
153 7754 -503
9539 5845 -142
5559 8997 625
8878 1100 -151
7989 1387 -62
8494 1161 -135
2292 4708 33
1738 4948 727
3041 9429 -579
1353 758 522
3639 44 118
6800 1828 40
9538 6572 992
5717 6094 -976
1583 1252 -845
5899 7246 797
5439 4198 -220
3666 8856 328
3495 7724 -396
6285 5485 -546
6570 3597 -242
8402 4766 415
9529 8691 327
8783 5567 505
6705 7062 163
2565 6405 872
9192 3788 -571
5042 2969 -402
8701 4633 -275
2435 150 617
4511 4688 98
8122 4462 -909
3003 4065 -404
2496 7852 -971
3167 8498 718
9039 4173 170
770 8156 152
2435 8134 637
4865 6103 956
4564 5590 -39
672 943 -798
7207 1933 -762
861 3960 -817
5690 5587 772
1600 752 137
6833 1633 -940
6192 6870 -521
5652 1468 -949
6500 7007 -821
8671 8067 -361
12 1681 -259
268 9136 57
4807 4147 -563
8008 6520 -368
1578 3953 -632
4196 3171 -182
2348 6586 611
5920 8997 573
7118 2766 912
4919 2192 -807
1642 6497 581
614 1454 25
9430 6085 915
5819 6595 -725
5737 5438 885
5309 6075 95
7261 6928 151
6833 4880 -410
7124 7013 723
9533 6011 597
6178 3200 397
3591 788 885
7404 2472 98
7008 8622 563
8643 1865 634
2829 4094 361
5102 3472 685
7515 7914 790
1239 4753 -839
8198 7698 786
8429 3090 175
4341 3864 608
5249 2421 -689
571 7124 -493
9161 6709 268
628 5311 533
1494 2187 -249
1934 4384 543
117 727 748
1145 4539 -243
7348 7546 720
8890 4309 445
202 9392 -498
5416 1858 -995
3689 4629 134
648 5193 546
9350 1055 -982
4920 6353 -427
8950 6357 323
7930 5120 -48
1545 9026 -717
7566 1738 -739
2736 6526 754
9334 652 -470
1106 8718 594
5049 4098 -674
5224 5364 729
6126 3073 221
5861 9530 -134
332 5662 -660
8508 4837 422
7675 6420 -145
8480 4836 758
8946 238 -540
8247 6707 492
5004 2772 495
4316 558 -482
7959 5658 -910
7955 9285 -527
8161 2086 624
2475 7995 -818
9366 8674 865
8685 5718 632
1542 4001 473
6192 317 981
2011 5458 -614
5155 6168 315
2791 2395 746
3354 6300 423
5326 4 75
9157 3767 681
6535 3607 679
8029 2273 177
2219 4946 -730
6410 7957 -717
1250 2687 -963
2175 4676 -592
813 4909 -471
185 9117 -192
3078 9234 876
7618 3023 368
7062 2549 -604
6569 6066 209
9531 3408 80
3503 170 -680
581 5411 132
8600 966 736
5703 2854 -606
6545 8394 690
8330 2940 -635
6262 6825 435
4050 8641 51
813 3704 687
9472 5175 -880
4945 6481 984
8546 7996 152
5125 6209 725
8123 5009 783
1258 4602 -497
972 817 -333
917 3985 -236
130 8352 -651
7429 6495 583
8160 1498 -289
8270 1818 -437
2212 950 466
5172 3803 -659
3868 3549 301
2508 8897 998
1763 7405 -928
5885 2952 -13
1052 3708 390
27 8851 14
6776 4625 442
3374 127 -127
9344 6449 456
7528 4667 -371
4028 1412 -657
4413 4349 750
7727 8981 -849
9038 3506 -872
9190 2385 588
4280 6859 606
8866 5964 -752
2494 273 -5
1485 608 14
8530 3999 730
3333 4279 -101
3508 8428 924
5270 7150 -849
5622 9414 -31
784 4109 -939
4223 2091 -224
3037 1344 -382
2226 8772 794
1073 1507 780
525 2581 104
2017 2791 -540
5945 3632 -138
2841 2049 728
971 2720 -509
6043 3559 -307
9379 4439 153
3173 3005 931
6369 9280 -331
5972 3603 817
2854 7932 582
8042 1001 431
5342 3968 -583
1182 7088 -127
8442 2312 -669
4909 23 -652
7317 4435 308
5467 648 -632
6091 1070 493
9074 9201 -82
2534 3600 519
8699 2310 -689
3032 6742 -937
9239 9522 391
7994 7713 -91
263 9058 -859
8618 5460 -799
8142 9236 539
4478 8929 823
6777 1469 -588
4991 3606 269
6914 293 76
8173 5860 -271
1956 9357 136
5143 5558 427
7064 2614 -785
375 6540 -499
8429 8449 -781
8223 6294 -727
9163 1395 -501
1062 3023 855
3211 5691 665
5162 8009 -571
7132 9112 -874
7376 6456 821
9420 7225 464
4476 3415 753
3474 8688 -268
2245 1191 168
3336 6859 932
3033 2255 190
6911 4487 -33
6369 9060 785
5160 8881 -933
1063 7638 664
7597 4511 -394
7063 386 285
730 6564 526
2524 9086 114
3699 1077 847
9269 4583 -759
1885 2817 713
4892 1004 758
5085 4455 -812
4525 5663 -473
6743 409 -964
1892 2336 330
8807 6216 234
8813 801 776
9110 8185 -700
8527 272 -231
6252 8272 494
9172 4167 306
1326 764 -70
6339 1899 556
3309 4174 139
6784 7304 688
395 4739 -630
2338 3304 103
6432 7829 -656
4043 2013 213
6893 3004 879
8931 2933 -601
5868 6483 -324
2867 7973 -861
7041 2474 717
8369 7685 643
6661 8053 108
8520 1667 517
6323 5879 176
3427 548 990
8296 1478 -408
4781 4187 742
1239 2447 -853
6017 8486 -744
1669 7781 11
1658 960 -728
1113 8767 639
4824 148 -391
4812 2411 -501
1689 1857 181
2378 4351 11
3732 8968 -518
8629 6138 -391
3694 4829 -975
4960 6702 -562
5731 6564 -947
8050 2892 473
6118 7245 -512
6637 7190 -444
3806 6619 -44
4834 676 -708
1203 3467 467
5018 7288 -20
5658 2000 -611
7429 1110 470
7398 1091 53
8531 5731 -650
160 7547 92
5082 1174 -429
6321 5356 171
2513 1888 -175
7759 7314 -396
5473 2016 895
3317 1770 451
2250 4641 433
853 3338 818
859 2573 -593
1531 5410 329
7444 5976 -819
941 170 931
5582 4008 -313
2907 4457 -244
8240 709 420
3761 7302 -489
4 3765 642
7947 951 -214
12 8222 493
2482 6879 451
2618 5638 210
2496 7100 765
4786 8093 -344
2923 2228 -829
4179 8439 -305
8397 3137 -39
738 3751 739
2180 8687 -680
1746 3872 -691
5094 7312 -644
7063 4682 -566
8921 6989 293
1769 6800 884
305 91 968
8893 8554 279
7860 4745 -558
1214 7693 389
5408 23 193
4864 5066 -274
1835 2861 -684
1409 4171 716
858 9224 685
1008 8123 -718
4666 1785 -750
4880 3685 -42
3462 531 351
2890 1790 -507
8677 5368 791
5273 2756 -617
5662 6123 519
370 773 289
2871 8651 -9
8680 318 -259
930 5365 591
6965 6676 -106
5670 2746 -440
4543 6424 333
8718 10 -557
7427 8835 -72
3854 4128 768
956 5013 709
1533 6834 -695
1378 5720 -732
2506 7665 430
4872 3130 -851
1454 151 847
685 269 -552
6980 6873 557
8050 1681 -728
3611 1605 -896
230 8098 661
1308 3221 -843
8054 4549 220
4013 9387 -45
3443 3591 -629
8591 5631 261
7294 6756 -358
5427 481 802
725 7749 586
5969 8942 -469
2295 349 979
2609 4290 -885
4800 4966 770
3487 7820 -994
2715 6135 872
3824 3192 -946
6714 1506 -335
5597 2776 -874
2872 409 470
5033 1223 -465
6344 1337 450
2038 3448 346
534 2717 -728
2138 577 267
8939 4447 990
6061 471 -889
4880 1039 577
9270 9386 259
1009 600 323
8534 2486 -908
3557 711 -568
5066 8903 -315
7572 8150 765
1589 5082 -371
4467 4444 490
270 3299 644
8534 3261 -874
8541 6586 529
9393 6015 361
1487 1231 738
6810 3896 -326
6587 2187 571
3209 9164 225
4026 469 612
8912 6541 -423
7112 5283 627
8150 372 612
6634 3573 -703
