19
828 1871
436 54 525
270 508 28
708 21 47
919 543 76
220 822 987
460 845 73
808 769 334
182 56 947
927 342 769
83 653 291
197 31 933
928 236 451
298 61 484
840 452 662
160 480 411
364 922 342
819 415 571
905 665 217
368 262 538
871 128 642
745 280 411
132 24 6
709 852 464
403 33 40
237 600 274
105 214 462
302 362 95
146 339 35
522 143 613
799 248 632
731 76 249
684 815 770
337 248 759
870 856 727
351 698 441
707 480 887
826 53 484
387 294 321
475 747 303
547 640 740
640 365 541
309 328 912
297 569 289
780 153 521
781 559 269
293 10 66
20 864 150
98 593 868
810 754 167
260 647 329
321 117 349
634 504 792
852 842 454
239 262 773
487 552 88
805 910 302
603 908 512
17 28 899
545 562 740
142 131 234
472 834 946
10 513 827
249 571 295
853 436 789
718 768 514
689 840 634
636 522 94
875 810 946
258 37 502
579 163 795
482 295 137
380 862 965
323 626 352
237 168 940
462 22 201
853 506 372
808 275 399
834 56 273
286 618 812
30 83 462
289 245 187
342 698 594
67 872 82
72 181 835
321 139 507
153 258 45
171 71 102
609 854 323
648 507 367
549 207 815
170 154 875
875 855 259
470 778 416
323 262 859
865 676 743
325 617 962
920 601 697
597 556 403
326 359 735
267 723 19
522 79 398
606 433 26
872 45 979
798 659 980
644 382 139
265 174 898
777 242 442
560 161 890
496 294 785
879 735 230
506 713 970
312 155 223
487 708 798
542 495 865
255 810 412
763 658 861
710 83 790
850 776 964
500 128 764
567 333 530
9 194 395
382 435 992
829 631 587
118 80 673
351 706 17
720 674 743
848 414 349
876 625 760
582 382 840
230 552 200
227 378 94
214 389 689
383 529 974
819 227 837
574 584 619
190 200 782
292 256 726
615 237 345
31 631 921
642 256 546
155 885 303
758 99 650
41 403 984
310 729 44
321 394 630
249 912 31
652 299 845
60 573 796
381 167 9
751 856 92
472 555 373
635 158 810
153 469 713
639 916 312
871 919 503
362 217 635
442 634 984
743 552 14
808 355 13
308 66 146
502 818 825
616 858 204
161 99 244
709 905 764
627 718 851
324 498 142
876 135 470
416 841 346
263 203 504
660 668 446
730 296 45
358 887 947
535 891 624
692 671 187
574 870 235
216 359 274
838 613 825
709 364 609
276 292 616
855 793 630
110 83 571
646 305 336
160 158 420
299 332 194
559 78 46
410 706 970
697 370 583
603 457 90
15 692 602
502 208 618
829 553 401
323 827 363
684 275 734
403 347 108
344 93 127
680 391 634
691 620 678
365 533 209
97 525 724
529 517 819
807 351 818
326 519 631
221 460 366
821 924 658
278 713 733
586 743 80
595 839 352
454 501 562
517 893 794
690 350 894
581 480 782
164 740 946
632 451 224
501 681 820
68 576 771
11 236 160
921 7 473
616 835 4
117 814 192
641 751 305
871 40 131
162 807 617
297 286 72
54 492 435
132 371 700
113 271 52
775 812 321
61 250 486
14 48 671
535 359 85
91 146 489
550 863 171
385 384 912
172 906 437
230 421 909
547 477 266
203 38 369
739 769 41
318 157 430
372 766 27
98 796 96
588 455 108
219 588 521
38 656 681
482 617 990
785 603 290
31 306 605
494 602 115
695 592 71
278 346 972
416 630 491
575 180 452
800 686 542
620 726 448
443 914 464
768 72 199
826 225 886
457 153 573
812 815 456
816 470 919
828 570 970
373 784 562
783 722 691
446 798 877
532 838 138
864 64 702
72 171 114
261 713 518
576 599 1
234 410 814
622 387 138
273 64 699
643 500 290
413 600 290
664 891 209
479 267 951
256 346 929
310 295 811
684 301 668
85 234 772
736 842 584
769 423 842
919 528 287
132 664 651
168 572 265
423 6 118
902 850 790
183 54 55
705 39 783
153 513 147
361 94 258
119 928 745
176 174 877
10 177 309
389 95 160
216 481 30
368 87 987
920 322 617
589 271 33
389 125 651
290 336 292
217 822 375
931 537 536
497 83 842
488 665 268
893 904 349
656 838 206
824 708 41
334 592 96
588 23 812
732 323 3
676 208 445
188 337 188
219 509 512
612 644 398
128 225 373
258 300 888
109 102 386
507 109 203
924 400 621
199 386 631
297 229 489
180 360 4
243 345 369
604 27 930
56 557 423
559 368 211
491 779 975
459 129 936
641 179 179
175 97 675
42 820 768
630 598 276
643 299 992
369 601 742
492 848 538
178 307 385
871 324 771
36 745 75
234 355 173
741 694 810
742 834 355
19 447 941
5 17 6
500 59 932
453 473 850
651 215 416
422 896 408
830 904 146
12 371 194
200 833 385
496 466 737
874 108 861
292 107 928
86 261 526
876 54 762
707 210 936
596 564 759
191 909 309
279 404 390
918 391 320
279 493 462
569 91 159
155 772 1000
655 95 343
772 332 619
836 895 32
114 169 541
734 598 980
257 62 846
735 515 605
334 99 521
181 813 552
633 179 466
355 777 188
332 210 545
587 695 252
66 319 477
58 23 610
662 751 993
752 24 99
738 476 504
24 260 603
834 880 765
489 675 196
762 200 902
337 94 675
107 807 73
238 821 339
841 614 845
715 228 482
231 43 832
407 505 552
3 445 665
149 684 676
220 52 267
786 262 783
117 852 967
62 203 507
620 369 605
121 520 66
222 711 514
39 683 504
782 364 602
741 579 669
455 788 590
46 309 134
840 750 954
563 134 805
1 468 417
3 579 71
664 503 822
902 606 575
392 712 295
572 885 908
638 673 717
321 844 16
180 862 345
575 730 402
681 833 603
491 137 4
552 905 890
44 29 391
168 841 230
413 422 413
357 526 347
330 319 507
514 464 181
506 654 248
320 416 234
1 234 507
259 334 525
905 475 97
295 794 806
648 830 825
234 828 57
705 22 358
28 140 366
158 260 16
439 613 551
71 784 659
338 613 372
202 598 387
864 104 748
614 152 864
390 461 902
173 463 232
895 366 609
243 810 668
76 566 539
513 444 758
397 156 199
800 665 433
855 819 822
63 476 719
427 354 940
295 207 149
770 318 381
808 768 207
27 871 126
473 431 77
106 194 839
264 556 546
36 477 413
113 878 462
759 31 305
798 531 37
479 741 73
108 144 659
435 125 518
151 258 954
811 479 642
214 447 16
511 139 795
114 493 185
654 797 363
596 370 687
80 131 75
638 207 309
574 276 470
43 719 446
737 122 58
160 59 53
340 294 365
705 641 874
384 830 589
917 647 789
544 10 354
565 2 606
217 520 898
807 156 991
619 90 557
627 303 426
73 114 716
24 425 695
656 534 763
384 815 207
143 741 552
841 580 778
651 189 80
294 870 180
389 706 489
447 603 120
438 639 728
600 217 713
487 531 59
863 619 48
343 691 692
219 135 322
540 284 641
630 797 563
94 801 93
504 8 851
398 439 63
114 345 188
739 461 526
126 372 404
645 347 590
893 852 83
581 841 554
6 871 897
9 424 305
363 458 949
822 699 718
71 183 60
530 924 128
413 550 471
660 872 527
132 338 830
163 33 879
539 530 116
352 515 505
823 145 829
925 201 835
753 517 621
697 351 124
474 214 772
54 650 914
589 786 905
536 92 649
209 477 12
262 685 810
493 553 319
264 652 963
350 420 915
149 518 477
476 798 709
215 532 417
390 589 215
812 793 762
467 481 535
737 832 29
889 255 789
352 672 123
217 715 159
715 288 339
102 62 395
23 865 372
406 461 669
897 471 402
656 662 867
196 587 354
824 82 496
153 827 472
185 142 554
857 523 730
381 268 707
585 867 314
144 505 288
762 247 103
876 576 350
426 151 266
650 580 233
396 573 596
861 669 712
599 157 588
150 257 167
171 15 753
789 436 215
207 4 636
546 748 57
569 645 220
290 465 338
59 517 188
510 375 351
115 868 804
898 175 899
39 138 1000
630 218 300
870 72 736
128 642 310
569 448 820
802 286 258
550 514 537
777 629 988
502 312 350
642 795 530
301 636 441
512 198 491
179 404 931
677 221 714
698 259 542
484 154 704
409 34 667
132 206 618
777 646 99
17 835 395
443 848 503
688 155 513
2 904 831
451 174 651
911 265 92
120 791 152
871 490 84
714 704 626
272 417 571
589 903 612
741 469 619
273 45 52
903 681 120
592 448 277
848 877 138
116 160 636
683 480 244
674 773 480
808 293 565
292 924 447
143 731 539
559 151 225
743 565 362
233 884 489
23 107 152
762 715 519
886 590 691
751 74 13
906 322 428
243 567 56
574 542 720
223 134 682
742 166 797
456 560 258
608 600 131
668 476 263
654 874 394
85 141 498
488 46 664
149 300 551
88 5 286
893 492 116
185 534 80
340 249 633
708 277 860
97 3 161
798 264 580
583 80 526
210 760 137
101 869 707
48 199 752
201 735 93
417 22 804
719 695 172
559 516 852
49 287 26
75 592 651
365 673 390
447 577 787
221 427 671
807 37 420
347 633 142
825 309 234
83 892 530
541 83 893
583 749 242
204 837 538
695 34 358
905 596 11
568 845 55
251 24 959
873 179 117
109 80 246
901 154 99
50 640 777
260 627 598
776 269 240
817 543 846
884 838 421
226 436 133
868 858 958
294 438 691
677 674 324
385 355 862
627 657 959
8 32 231
590 157 169
342 286 501
487 678 465
683 430 876
598 356 541
65 642 798
798 194 225
113 748 531
162 415 579
884 495 640
686 814 967
688 123 920
774 303 550
892 542 191
771 199 417
335 270 563
614 341 441
598 477 860
579 381 275
338 917 652
53 114 726
64 674 920
834 904 712
537 668 94
758 821 802
463 341 588
612 510 399
380 751 618
578 869 784
368 201 144
202 179 955
140 91 552
501 239 898
9 285 294
657 46 534
693 269 48
340 545 104
310 632 281
227 395 533
110 327 741
297 807 903
127 930 815
354 914 737
347 685 301
719 359 286
289 611 540
706 281 362
233 551 416
104 627 228
606 336 515
88 280 532
236 690 453
588 21 727
382 26 810
790 827 424
757 47 318
82 567 997
82 678 573
451 815 937
777 108 608
131 563 190
830 500 940
840 668 942
793 355 364
722 35 83
223 412 28
239 550 649
568 429 363
756 890 451
927 283 89
670 330 936
791 274 954
122 101 441
118 282 946
14 122 43
532 615 561
221 824 944
650 514 990
871 468 689
609 447 739
615 586 584
255 3 708
298 691 173
185 709 580
476 44 912
178 901 487
257 278 663
827 920 295
758 76 827
862 45 296
626 548 445
682 392 691
568 893 224
335 224 280
345 576 964
339 281 13
834 656 166
879 597 576
105 884 584
133 584 834
210 12 108
568 331 90
870 378 595
156 865 773
402 578 877
609 884 134
417 886 595
853 759 530
172 24 328
437 769 841
631 529 653
130 532 747
644 483 319
257 725 253
803 55 502
518 587 667
860 750 497
606 559 326
582 173 699
505 800 838
783 461 910
12 829 535
379 18 582
8 296 24
378 785 995
585 611 431
194 23 708
478 5 348
663 272 964
558 223 936
692 234 134
519 59 583
24 551 490
254 875 98
68 730 390
268 892 393
253 294 5
680 93 439
358 500 762
896 475 599
760 43 887
467 513 660
431 693 13
57 871 349
317 2 594
463 424 126
677 48 70
22 528 344
673 532 483
238 91 813
862 729 283
148 488 678
278 391 966
527 112 149
656 328 807
188 310 98
177 73 639
143 574 287
562 609 486
869 346 696
261 537 111
584 562 88
49 476 569
863 525 801
729 857 756
518 171 578
840 151 527
862 78 603
801 225 167
807 284 933
417 55 583
177 702 898
686 916 325
761 734 741
84 395 295
578 711 191
469 346 957
905 729 93
51 332 839
230 424 242
524 583 183
270 854 694
433 774 974
398 418 927
520 303 226
657 894 957
396 473 192
301 369 598
391 644 188
207 199 948
721 468 540
568 367 146
7 133 253
857 6 258
265 594 483
47 120 492
290 449 457
710 783 842
386 454 969
593 50 594
489 607 329
500 237 575
232 458 367
402 472 874
834 242 953
12 136 3
263 316 533
458 442 646
61 52 446
791 624 14
98 607 48
555 691 702
91 107 192
63 439 153
111 905 427
717 895 989
902 258 415
790 369 69
671 159 411
7 335 216
270 8 777
723 652 891
605 736 950
856 213 923
813 331 53
371 368 169
662 127 772
768 684 738
234 661 664
531 671 235
12 749 692
557 142 729
125 33 666
295 447 975
76 748 494
85 436 426
42 382 583
558 703 353
320 811 252
110 142 840
112 243 49
232 100 470
831 247 540
297 608 646
274 656 198
139 364 234
264 492 974
714 390 620
715 90 627
722 729 121
464 97 526
680 161 299
485 363 413
370 177 820
810 51 362
280 196 920
561 880 426
289 483 603
612 599 657
33 105 907
71 523 916
493 743 675
411 34 223
792 53 208
78 71 68
918 226 713
654 259 705
598 841 525
828 375 252
248 281 806
398 209 163
507 668 455
649 497 569
585 614 630
396 605 149
1 881 634
756 919 771
642 394 883
767 651 386
808 4 922
796 181 318
579 466 352
758 388 948
164 458 602
694 463 635
518 636 811
487 104 704
762 307 84
206 879 405
560 392 703
902 400 356
327 85 327
608 398 285
348 226 2
396 331 194
454 456 737
142 480 692
237 244 329
204 191 479
113 899 470
295 411 193
310 413 292
467 886 275
394 483 510
78 147 306
62 27 302
186 665 75
736 110 831
299 210 81
765 861 319
107 567 414
893 243 131
760 152 305
120 681 213
171 862 315
372 458 242
538 90 265
623 576 269
908 334 909
699 872 473
365 68 533
855 274 139
918 19 547
236 187 614
292 441 930
501 19 150
386 39 674
760 807 617
388 842 319
924 669 119
237 695 473
786 131 358
561 469 91
857 285 719
432 474 335
814 684 354
376 98 717
125 645 301
529 678 231
265 574 610
541 226 193
93 413 940
375 399 24
493 798 994
244 609 782
604 87 972
866 561 280
536 275 935
349 679 100
374 129 923
124 255 45
71 770 350
198 303 705
776 39 371
704 534 865
886 875 499
68 113 706
536 437 672
327 667 359
896 781 213
919 344 610
392 534 833
420 426 788
394 528 594
136 491 809
811 680 45
297 465 817
154 89 736
326 263 995
251 396 969
473 253 655
205 336 942
85 178 904
593 567 65
736 650 366
692 174 9
9 549 247
117 250 674
133 766 44
201 578 460
333 823 49
285 367 395
38 335 179
848 691 9
48 147 284
300 401 628
133 474 343
231 223 851
115 228 749
198 82 776
619 495 95
305 724 23
418 81 864
97 178 937
580 277 159
244 619 56
571 721 503
400 30 90
524 171 746
537 544 963
405 787 203
447 855 895
498 470 356
26 766 716
141 296 799
691 532 917
847 41 754
838 695 156
716 790 878
715 558 868
496 377 801
857 735 739
729 364 872
842 257 29
657 410 418
462 770 417
189 518 285
400 865 148
189 659 275
243 225 538
604 523 26
468 156 312
239 387 657
120 636 185
76 282 373
731 52 866
505 33 713
76 858 395
251 509 719
571 811 750
532 640 702
281 711 919
837 2 758
307 295 84
259 429 339
508 801 115
798 739 262
510 817 815
481 487 79
418 347 893
616 83 492
332 785 621
61 423 542
468 892 80
806 33 985
565 761 765
10 474 796
903 35 316
698 191 243
889 810 701
763 450 390
776 458 849
806 56 473
326 468 259
625 611 427
88 865 137
224 169 202
420 507 602
810 187 924
849 696 197
697 32 1
436 377 20
710 741 609
823 48 113
274 82 971
420 849 984
675 277 297
569 279 562
820 566 158
30 204 890
689 320 972
496 118 538
233 448 14
182 129 320
917 463 353
324 887 608
255 611 901
862 149 417
555 133 686
651 40 915
630 159 255
58 228 684
694 901 138
729 327 330
724 619 622
818 431 981
195 314 576
298 153 520
293 67 615
716 738 712
467 610 331
821 774 704
472 336 257
815 460 41
243 357 414
105 176 82
270 281 381
249 85 971
107 754 110
587 430 215
211 41 965
103 878 843
477 534 511
203 906 168
165 428 8
708 259 522
800 306 807
567 332 753
411 177 65
465 847 958
397 858 159
136 474 187
571 154 210
51 492 866
251 250 110
595 252 239
296 263 782
919 767 822
367 562 565
840 899 397
903 121 821
607 169 366
646 573 495
291 93 344
783 564 214
726 579 181
194 462 11
462 303 305
205 810 557
657 560 986
661 87 637
742 720 416
469 26 576
428 559 920
315 136 879
876 517 115
594 218 761
56 419 367
750 632 121
340 817 931
571 306 646
14 543 796
804 227 130
270 747 490
145 155 257
858 18 240
47 665 461
232 137 85
287 232 632
409 45 54
107 357 12
355 459 211
351 31 907
839 212 728
206 323 126
527 930 69
297 227 427
800 288 103
119 802 626
219 158 46
324 52 281
527 920 641
550 688 869
137 12 506
132 326 691
734 8 653
388 375 969
780 495 241
861 292 315
5 615 889
112 554 45
319 636 475
550 854 548
195 113 308
100 452 511
239 471 349
109 683 80
573 259 561
337 742 938
83 746 952
461 41 741
256 151 772
875 304 800
13 499 271
869 315 802
143 872 816
620 281 922
704 556 911
25 724 44
604 496 499
338 810 24
636 290 681
426 39 729
568 142 813
532 91 287
82 712 890
161 899 229
231 463 257
549 47 212
532 556 175
796 120 139
580 263 630
830 96 625
501 756 878
770 350 777
298 665 211
472 767 647
130 850 385
575 118 243
243 141 751
921 224 145
138 251 382
908 408 675
668 261 543
278 594 427
654 610 853
194 1 200
30 277 946
265 16 994
468 600 520
826 900 743
393 670 369
726 562 464
560 235 455
523 358 375
544 478 155
674 304 824
529 585 296
410 850 692
246 717 51
496 210 467
408 797 867
243 585 508
7 365 6
164 415 836
583 855 821
883 912 835
731 615 524
11 278 649
576 629 6
102 274 750
475 841 831
110 838 148
214 12 889
423 575 759
772 369 857
875 710 245
112 428 84
623 409 225
438 472 368
849 792 57
100 700 124
196 176 813
858 724 408
292 74 860
581 898 635
694 385 897
93 586 346
473 47 990
90 820 338
168 339 477
772 477 115
707 245 433
699 890 924
642 120 40
834 587 142
547 71 703
753 261 611
344 256 362
722 754 819
887 537 668
304 377 424
210 177 305
249 51 289
178 359 75
527 165 66
898 900 93
118 667 571
836 262 161
587 798 74
444 660 232
58 80 903
232 616 663
333 842 360
906 303 11
598 877 805
241 543 37
668 601 424
675 547 954
777 68 564
212 585 981
897 446 398
307 415 610
210 746 964
244 674 256
110 214 690
927 487 940
253 140 443
294 529 624
103 463 256
344 448 96
131 849 873
280 420 972
550 754 521
254 873 447
788 46 552
624 684 907
743 907 616
916 472 802
797 259 1000
578 543 440
48 732 312
208 803 948
684 777 807
450 519 802
835 927 601
381 538 430
356 355 562
410 26 846
302 183 285
384 647 516
851 527 332
528 828 471
408 627 364
163 652 944
278 714 389
544 244 374
870 786 501
203 465 190
463 766 327
569 507 853
1 59 927
557 509 582
765 264 197
307 778 144
886 364 747
29 86 907
457 532 265
647 171 755
451 97 126
277 53 188
413 723 73
481 587 662
795 106 437
235 325 273
576 176 145
288 346 556
467 275 570
270 154 109
705 688 737
324 645 578
275 661 97
245 538 924
484 810 182
247 626 509
33 742 940
906 665 733
322 439 914
323 926 713
289 776 499
240 501 947
780 635 29
603 602 512
906 165 859
888 213 771
711 892 60
612 749 25
885 470 127
754 334 77
29 911 842
832 717 309
173 634 397
178 228 366
603 89 874
864 534 923
588 128 805
252 627 747
362 805 739
814 844 773
516 774 568
501 599 216
668 343 610
386 573 349
446 898 884
245 460 379
239 568 714
338 411 74
725 159 484
662 140 751
81 89 761
922 568 338
308 576 535
815 871 625
398 139 200
567 115 833
687 859 590
471 859 84
245 352 379
603 463 28
421 242 419
688 878 388
133 138 906
355 610 571
314 592 309
260 33 85
165 931 60
50 855 750
680 787 191
392 47 874
612 898 728
225 226 960
705 496 23
507 841 519
225 828 514
369 308 5
370 208 118
316 197 986
578 155 342
295 841 854
872 458 979
861 764 52
713 799 859
589 650 238
892 279 680
242 82 970
8 77 766
691 367 820
243 920 808
902 677 893
460 210 383
798 689 364
317 190 241
16 766 515
783 732 628
364 147 847
561 740 488
895 399 308
231 131 527
58 856 810
70 358 794
387 923 701
7 384 891
