17
922 841
214 719 -384
226 693 -703
525 456 -796
836 247 -569
351 23 -981
860 226 523
655 136 -204
191 517 -544
860 817 -728
489 160 185
434 684 435
793 864 -741
957 552 -543
259 457 571
945 515 870
457 600 743
919 53 659
527 884 907
474 318 -713
568 483 925
174 565 536
33 9 -121
552 824 51
855 902 -959
87 134 58
363 442 -392
590 698 108
907 216 -910
114 576 148
494 273 -974
665 486 331
93 401 -671
168 244 928
25 487 798
609 572 587
772 266 255
638 518 -755
659 40 -804
373 775 -301
392 584 -769
321 778 406
366 852 558
866 253 571
53 181 -634
319 51 902
716 365 -215
937 619 -323
942 459 -994
574 714 361
488 170 949
143 529 -902
602 797 26
505 30 -302
777 343 -561
375 104 -83
74 918 -203
615 721 -777
822 655 226
635 140 176
725 126 -358
800 311 548
826 286 39
503 294 30
956 394 218
908 380 -916
45 890 415
454 673 840
758 935 286
381 459 404
329 318 386
710 956 -448
28 668 590
337 373 -958
363 78 802
7 21 -244
111 530 945
525 143 917
431 658 295
119 97 -253
740 473 -173
645 727 -14
692 79 650
412 288 407
762 653 -519
722 782 -233
589 253 -306
357 608 678
129 227 -53
554 57 -29
582 275 -180
566 355 -678
355 700 -212
434 856 311
185 275 -895
371 418 -994
170 945 -756
714 619 637
37 668 -255
120 416 -881
389 437 831
863 573 306
925 855 -492
318 178 133
694 612 946
481 557 957
428 608 -686
369 528 861
533 594 785
676 169 576
875 135 -708
321 692 711
167 106 550
638 148 -199
659 878 -588
563 956 -755
742 461 414
725 285 783
313 43 -200
397 570 502
723 521 265
86 180 -242
415 4 689
682 882 915
437 492 -98
593 881 400
733 799 -597
945 515 -226
503 565 928
645 326 894
673 601 475
183 45 -548
198 343 -598
358 852 -487
624 453 -2
224 918 -668
699 488 -674
115 237 -568
636 89 348
84 713 -41
415 589 901
243 475 60
186 831 420
498 756 -304
864 742 -677
896 462 -323
443 363 -558
601 789 435
440 764 -743
516 333 -959
716 819 -631
372 924 403
440 28 -255
456 510 -960
309 198 978
271 45 265
747 756 -916
517 192 51
275 106 -938
129 796 -809
888 612 652
918 576 -529
185 171 -77
206 278 323
291 202 996
551 856 -153
776 818 923
858 145 871
309 951 -601
362 865 937
147 379 -880
689 153 33
877 825 100
726 782 -180
167 443 152
139 603 682
494 842 -795
89 244 -602
890 482 740
920 715 -588
23 936 396
267 676 -221
874 519 651
852 600 308
485 622 -195
43 320 523
117 426 621
390 389 -591
3 358 16
2 606 562
723 687 -264
761 270 580
544 591 -21
835 476 -521
309 357 -572
38 501 -796
259 886 71
9 343 901
701 763 397
532 249 -343
904 636 625
776 548 -827
815 99 -9
851 121 229
473 7 -221
899 872 -810
397 226 207
600 662 -769
933 797 -760
638 133 -626
145 197 32
75 717 -761
319 258 -588
769 674 -943
291 572 60
1 300 -228
713 447 308
709 631 -645
355 199 814
939 411 659
152 659 -517
281 695 563
315 840 -53
74 481 -155
413 264 743
828 336 82
472 827 452
148 374 -547
207 835 -902
611 351 -590
173 101 52
650 17 -382
29 210 391
636 255 -539
83 376 -892
547 488 96
598 414 -498
559 391 981
128 460 958
764 897 -594
23 920 -211
236 454 -843
483 439 -986
264 145 401
770 585 46
771 52 50
778 274 7
503 234 989
615 176 -785
598 665 590
563 106 -896
792 47 399
173 455 175
397 909 -852
386 648 866
77 625 19
263 641 -1000
441 697 -221
710 409 211
378 236 945
259 130 923
139 421 -546
707 753 -458
311 44 -936
943 832 -629
355 24 78
937 465 -150
547 540 -373
751 245 129
333 661 -389
199 800 -107
843 147 -569
732 527 -761
641 913 709
217 465 -62
912 357 150
914 368 -602
52 1 -640
818 58 463
920 627 -920
7 819 69
826 853 -87
197 218 222
438 950 466
695 679 -194
333 94 515
3 333 -483
146 543 -519
739 5 244
103 262 310
677 605 -1000
134 641 -220
275 185 40
162 576 640
622 342 727
87 170 -3
625 86 -798
686 274 -283
727 471 -849
128 795 -145
753 180 -454
657 803 785
885 150 -844
837 919 -845
263 709 -596
236 683 -860
65 923 829
697 273 721
374 582 462
413 251 -679
94 949 -409
302 240 -290
318 568 -881
887 497 655
604 810 -478
759 437 450
152 80 -989
597 522 47
462 811 -960
918 355 215
324 642 867
897 764 845
575 235 -291
247 495 854
851 439 -773
71 365 307
572 185 -971
758 713 -522
862 76 813
563 234 596
931 649 290
610 815 -788
302 893 -3
890 723 -574
91 662 -218
59 23 710
38 517 183
461 661 678
749 589 -236
122 610 411
507 510 885
745 419 182
519 930 857
819 924 713
100 356 675
454 836 711
553 692 590
72 562 -130
767 608 -387
1 620 70
365 951 -240
288 249 428
670 373 -939
651 865 303
411 752 332
56 638 144
380 100 -443
901 704 625
307 578 294
379 224 740
611 523 515
481 929 516
16 929 -36
768 462 118
914 23 -208
611 202 -363
360 130 -681
793 267 755
384 706 -277
909 264 -70
533 71 951
622 670 580
125 323 19
278 211 808
366 585 73
406 355 985
538 931 914
523 690 -654
450 231 154
494 504 -242
104 607 -992
589 237 877
404 162 -10
42 889 648
521 369 -626
48 211 -130
237 861 931
403 490 -269
399 301 722
370 901 267
128 850 913
352 34 383
810 553 -13
378 456 -833
565 605 -658
511 48 -968
769 950 -348
699 157 -210
183 871 558
498 322 -648
818 440 -897
532 349 -919
148 249 -188
649 20 -33
359 925 -732
640 873 -683
946 441 -280
702 936 -612
246 644 689
57 527 927
585 736 -405
263 853 228
777 615 477
50 118 -881
460 775 247
141 795 775
53 126 -395
474 623 -760
872 817 997
188 344 -782
878 384 -452
632 834 588
116 405 777
595 47 -918
285 377 -661
18 753 -872
939 91 -709
12 288 115
871 352 611
605 139 -939
890 733 542
112 375 762
883 551 -553
825 796 -951
541 189 -193
673 799 384
122 622 -403
695 663 -554
803 608 -906
480 938 295
584 693 253
449 349 -352
105 746 344
408 619 -785
855 178 -521
364 191 117
671 494 -759
765 822 384
215 833 -636
280 601 242
58 480 -176
142 902 271
147 206 52
658 860 -902
468 45 997
581 51 920
343 84 -533
714 429 -421
223 595 842
107 84 -431
366 487 -762
57 62 -347
216 351 121
83 549 -81
18 395 279
586 2 261
117 780 967
576 623 -573
230 238 822
251 855 -287
441 931 156
254 821 946
3 899 -82
588 608 124
415 684 -492
250 68 -30
385 849 49
121 796 830
179 797 460
641 833 -587
719 288 174
574 17 845
96 59 -140
289 731 -85
921 173 500
540 303 -571
88 128 -191
802 275 -664
195 563 -318
612 829 -757
565 453 618
929 760 4
201 594 -147
578 225 682
540 33 169
746 195 628
710 508 879
144 93 -590
211 222 689
203 135 347
237 776 893
379 776 -391
468 456 859
480 338 -354
80 605 94
162 681 343
578 549 -286
824 773 561
2 451 87
551 752 -571
913 318 -220
625 510 435
133 804 -292
823 834 527
579 285 4
786 442 -476
611 717 663
554 760 846
589 310 -142
411 587 16
659 776 -2
59 164 -603
785 327 -908
614 187 -204
496 311 -283
247 426 -543
216 768 188
493 154 572
516 112 -793
512 638 -32
702 53 -343
647 511 -593
150 445 624
451 462 -911
412 876 -94
551 458 -433
792 719 -396
498 130 170
758 474 -121
236 325 142
89 690 253
402 394 -678
19 543 138
388 773 -491
506 755 -728
409 293 950
686 784 -837
822 547 551
467 546 -257
601 359 -210
544 318 343
585 595 -200
446 209 -361
478 94 648
243 357 821
372 951 150
854 881
347 140 -746
225 203 154
425 673 -835
380 641 -694
202 453 -849
812 39 -776
465 131 455
342 56 186
621 598 -238
226 141 -680
442 77 -126
850 600 -873
318 383 923
133 676 764
791 683 992
561 266 -765
237 569 -977
236 362 858
281 456 631
175 379 -247
423 681 -680
194 325 659
637 496 -423
129 479 518
350 506 669
506 97 -899
769 329 983
509 457 104
134 651 180
835 812 -857
823 151 -199
196 519 974
311 261 -268
802 562 -483
434 232 403
441 595 196
564 137 -682
626 441 -861
157 831 593
759 284 222
9 139 -959
260 10 -113
404 746 461
136 344 184
406 571 -889
843 543 -964
837 80 -994
138 58 -510
269 360 -176
609 288 954
231 277 -219
777 389 -864
796 749 304
393 743 -428
716 161 966
645 604 66
130 27 555
811 96 -299
374 770 -516
570 784 -889
449 150 -206
738 517 207
418 17 337
219 619 -217
581 395 934
469 223 359
510 802 136
240 669 442
749 296 99
707 651 584
403 321 -288
129 28 -485
595 716 197
283 236 827
91 369 153
354 628 -4
80 537 -666
199 360 990
262 723 912
819 518 -887
249 149 140
284 540 -294
534 109 805
199 547 263
606 576 527
67 310 -914
88 669 -982
644 287 423
643 521 -704
770 558 17
566 661 991
267 634 45
751 208 225
770 736 705
164 844 -211
57 319 -758
728 854 -867
703 760 -441
338 203 678
126 799 261
371 442 831
224 392 -79
276 477 189
585 260 394
183 692 -39
776 493 68
528 20 -275
515 158 549
264 688 -771
845 674 162
39 262 43
266 520 -458
628 495 -862
41 811 332
256 292 166
245 129 823
755 481 639
499 544 279
88 636 154
9 349 582
536 774 -69
157 799 122
11 634 309
544 630 972
281 365 -411
359 129 48
354 3 -966
493 540 591
602 786 -934
169 790 -493
38 309 768
480 83 -112
726 671 -537
156 94 -585
235 252 867
694 175 849
117 449 -156
35 639 887
821 630 225
299 824 -231
534 17 328
247 29 -492
302 722 -159
42 323 136
614 712 74
778 791 527
692 450 -392
250 564 421
91 62 -323
827 834 -400
262 742 892
416 715 845
431 406 -345
787 685 -536
380 184 -951
439 29 199
116 571 -223
308 373 395
86 298 -211
2 20 25
659 264 599
766 352 63
336 196 776
413 341 886
178 251 -62
501 432 -574
791 239 -509
727 343 -98
49 445 155
808 53 840
745 619 -460
820 35 -743
785 16 46
393 25 -622
171 815 327
579 214 -570
435 362 -124
428 252 -916
368 685 764
100 718 728
140 815 298
319 354 -903
294 247 652
395 51 -606
76 401 878
534 791 -798
745 551 927
64 322 502
150 294 -999
120 178 472
432 48 -456
755 81 -333
837 841 526
462 495 52
213 683 420
410 428 -807
450 401 -237
536 501 726
854 403 -799
84 507 974
25 9 -24
499 403 -928
682 131 -7
608 832 501
518 369 -931
595 688 309
293 252 470
360 735 -561
46 490 -824
505 717 848
613 752 141
392 219 104
237 315 -220
564 389 -290
68 819 869
215 74 220
678 713 -787
490 277 -876
488 367 350
795 199 -29
72 350 -952
151 499 -191
787 515 -434
838 315 -578
350 661 -403
85 463 -475
406 586 -218
845 649 -519
138 193 679
704 47 -53
685 579 -96
597 750 705
714 51 587
603 28 890
648 587 415
169 259 883
3 676 743
532 132 203
658 676 -121
626 4 21
511 798 -663
819 305 993
788 321 -910
410 783 352
142 572 409
378 688 -562
825 735 370
141 832 -738
61 495 -952
268 399 -178
217 59 270
194 754 -883
486 807 -60
76 469 -36
93 295 869
195 184 -207
455 69 -25
292 569 178
499 309 466
172 352 659
643 402 -716
396 91 -112
763 21 320
764 32 889
279 400 -395
320 31 801
571 271 601
847 673 -667
307 50 458
224 5 49
650 778 143
796 383 126
314 690 -848
366 549 508
491 590 -339
382 692 -169
414 469 38
442 548 228
418 473 -77
224 632 -612
550 66 -707
550 544 -40
830 456 513
43 534 -703
494 647 -926
52 653 252
21 476 -296
731 700 -973
444 224 85
255 188 -899
118 432 -495
707 544 -547
129 795 -451
508 478 472
142 811 -97
565 73 702
834 282 885
250 215 991
501 438 932
115 453 -484
624 771 -924
1 78 -760
459 252 -889
593 762 -74
557 134 981
1 366 927
279 616 950
270 38 481
509 715 -285
627 211 359
761 636 -442
615 259 -85
455 671 -207
819 838 -19
309 376 -903
794 217 -417
298 385 839
628 806 -695
802 145 -383
844 640 -257
4 247 953
715 344 -745
29 598 566
710 739 -803
70 67 523
369 7 410
185 63 230
30 60 -698
434 189 277
791 50 -575
480 389 492
150 722 -929
758 351 61
354 544 -755
113 80 -348
638 714 -28
314 753 -807
228 500 939
547 239 164
220 528 -277
429 190 -249
178 628 -361
428 850 1
519 307 476
118 659 195
269 28 -817
480 141 -768
697 656 -279
335 278 -110
297 629 -578
630 655 984
784 406 -898
546 666 464
756 200 -307
484 28 -697
608 550 -317
435 603 73
705 335 660
851 487 557
651 93 -497
63 630 257
497 313 -945
751 172 -482
497 86 -991
680 123 -879
688 540 746
801 641 150
585 252 -937
842 95 130
621 433 731
722 654 -864
98 534 -303
331 165 994
443 171 -975
366 507 294
736 325 237
620 42 -790
611 590 723
722 472 695
213 678 896
76 467 72
595 320 -945
328 482 -767
53 759 -744
55 210 733
546 845 -237
651 548 -851
714 42 211
479 675 202
527 655 -415
784 154 -562
13 430 491
341 522 -176
294 246 728
791 266 332
118 653 926
594 78 -352
263 256 -9
687 72 75
753 712 -180
824 283 207
275 508 643
315 803 -718
710 635 562
688 798 -846
672 691 511
673 733 70
333 391 -300
303 788 406
59 673 122
562 126 11
711 422 -476
263 525 428
466 296 175
67 40 -893
310 399 -282
453 560 -890
47 149 641
312 379 95
404 258 988
217 382 150
122 449 580
635 131 -239
400 767 -727
157 373 -156
423 498 -326
274 444 -442
198 840 171
61 430 392
529 404 -847
817 609 -561
683 25 434
538 153 965
24 755 14
171 719 411
826 182 -886
288 27 371
736 94 -979
359 300 -778
214 507 -727
772 223 -134
667 662 249
634 482 -202
275 561 -345
771 14 16
579 412 259
676 354 881
387 712 -99
144 800 875
301 172 -255
234 441 -188
155 293 -278
598 10 -766
847 302 -255
407 751 -8
278 4 925
111 114 -861
248 354 898
26 387 478
385 445 -956
163 439 474
312 564 -738
446 235 956
259 696 -599
485 301 -651
283 72 952
252 215 -61
326 349 374
104 481 791
483 800 97
699 266 509
112 616 290
445 50 -18
749 791 59
11 261 -473
222 577 -223
695 508 163
732 477 -114
760 321 -867
671 729 95
564 115 -709
404 376 418
538 717 218
51 103 159
532 24 -758
821 764 -127
641 210 -836
741 730 55
801 524 -76
27 665 -959
473 655 316
239 714 -654
574 493 -940
622 509 -602
685 514 -77
336 97 -158
542 292 -638
36 258 -106
12 559 -390
378 727 507
671 834 -162
468 380 12
74 449 -502
82 173 270
720 654 -634
235 208 994
181 436 -109
555 288 -352
721 173 -550
616 537 -267
656 842 111
550 441 829
589 311 -324
1 18 -815
297 594 64
714 68 414
420 306 -71
126 187 -247
96 781 -228
274 59 615
132 184 -147
155 568 -718
624 821 309
217 661 517
261 130 -77
651 417 326
356 721 -363
404 65 736
253 708 -239
849 791 331
635 644 -709
314 302 -677
376 274 123
278 361 -93
684 781 -56
825 457 -497
192 561 936
504 841 175
680 717 -94
574 161 790
840 315 -855
155 287 -849
385 842 676
598 75 -398
55 78 -779
75 636 -671
386 513 847
367 229 112
482 256 -935
682 713 85
653 182 241
654 716 634
173 533 -283
416 558 -737
368 370 920
845 251 -26
724 305 -24
567 478 545
63 418 -347
517 786 501
337 807 -794
544 258 -423
228 413 452
809 293 -906
633 338 426
279 821 -844
627 202 -985
180 43 821
422 789 -542
589 817 -607
729 845 -450
222 808 24
24 410 -746
778 594 37
822 311 -799
218 430 652
389 291 145
509 558 615
550 790 839
122 127 859
751 518 -118
116 652 120
573 519 590
483 472 -294
575 660 585
197 346 155
357 480 -411
406 251 -668
381 568 -524
41 501 -912
305 44 -518
845 139 329
18 380 27
298 435 428
408 557 387
437 658 314
604 725 388
676 763 -764
244 86 969
60 211 657
329 456 -466
711 389 249
822 148 154
294 212 133
365 817 502
61 487 725
854 75 585
279 208 235
278 257 406
559 301 -187
178 632 70
599 381 -390
793 617 511
457 80 -774
100 692 561
435 499 -972
588 474 985
112 324 -56
610 382 357
98 633 622
328 523 -199
185 445 -579
462 323 633
428 149 -636
473 7 366
736 441 326
732 850 84
789 807 648
294 347 -44
741 629 568
717 356 -81
504 206 -276
587 73 -491
11 684 -662
668 836 728
244 281 106
606 828 160
72 93 -929
444 170 -852
140 192 -549
165 519 -415
850 460 -867
452 104 -760
164 567 328
843 690 331
708 197 -856
559 150 276
130 131 -203
494 359 948
225 678 -789
638 171 -378
345 224 107
67 393 556
350 752 535
465 272 711
403 188 -615
33 102 -229
828 379 170
680 605 -300
684 117 743
284 821 460
243 761 78
419 116 -774
675 645 575
362 774 628
343 301 972
137 200 -542
442 188 541
200 589 -537
67 2 -768
94 144 -362
212 148 -637
551 346 506
457 199 -384
186 482 -279
126 628 259
794 85 390
149 103 788
284 701 583
594 11 877
24 145 608
806 713 -596
45 515 -177
740 218 -767
670 193 -669
834 186 -197
712 464 297
120 531 -129
109 314 -736
535 334 217
193 668 -394
120 363 -227
728 580 -318
416 57 429
87 149 675
713 490 563
56 498 900
575 784 821
32 380 -5
49 623 -635
110 299 634
325 387 819
38 204 -69
85 357 -974
591 432 972
25 406 -801
90 656 901
305 628 709
203 719 256
262 611 -82
116 670 -396
777 488 569
468 465 -675
92 804 -25
582 789 153
137 463 -171
147 660 85
152 562 265
29 222 -574
46 666 -150
571 188 800
716 759 935
619 517 -149
392 332 -548
432 779 -337
320 705 -770
843 43 220
281 188 474
356 93 122
184 838 -85
210 420 572
736 133 368
175 419 -529
282 263 -826
462 150 935
614 190 158
321 305 719
321 213 141
615 485 848
798 108 835
175 352 785
314 411 -912
802 667 719
105 771 198
505 809 969
293 611 620
439 571 -357
640 69 794
775 666 690
52 810 623
782 480 511
17 235 236
653 759 509
353 751 875
106 773 292
400 577 -608
493 25 65
691 19 -572
316 334 51
819 412 747
233 42 -277
462 408 -328
391 38 -446
262 713 -378
11 100 -709
549 140 -606
127 258 -994
813 364 -257
8 687 869
356 225 294
623 281 -782
848 657 13
500 299 -867
348 75 -596
548 640 387
306 454 -304
52 780 907
319 149 -134
444 691 243
116 122 143
603 595 -370
93 838 -915
20 86 -442
41 735 260
96 132 -768
28 73 -771
328 764 -130
647 719 -128
87 80 274
44 679 -859
433 412 48
504 820 321
590 524 -518
69 741 671
529 67 107
34 602 203
446 611 278
13 112 51
123 314 -725
541 160 -9
439 235 2
205 526 -571
625 854 -497
179 60 500
116 741 114
469 332 547
197 686 248
287 114 -282
322 375 -163
90 828 517
781 737 750
322 263 -684
288 698 174
253 734 -503
16 584 -645
15 319 419
197 806 -383
53 691 649
435 539 -154
276 168 317
5 407 -924
763 108 339
486 240 -665
623 334 -81
47 705 -988
365 533 -230
26 675 526
78 229 82
737 294 -25
316 477 -558
9 234 52
579 570 -972
157 692 360
711 148 -474
43 756 -400
545 752 16
190 63 500
489 455 -89
236 39 -200
722 781 356
156 200 -230
579 413 -716
494 586 -822
469 698 814
141 368 -320
695 418 939
744 468 272
299 806 -164
654 281 131
20 333 -910
790 207 -660
82 137 -467
502 357 323
489 518 975
43 629 962
599 705 508
652 272 -979
206 770 587
235 209 44
759 707 312
726 716 -897
837 26 -899
2 281 137
584 643 -394
536 235 529
829 306 -196
494 144 -658
744 765 617
446 101 -86
175 51 -52
371 851 -997
723 285 643
391 617 318
390 661 428
189 424 -993
770 307 763
137 186 404
361 458 941
135 2 -415
647 291 661
710 437 885
898 811
437 352 -524
103 766 -254
699 791 624
436 616 382
249 552 690
58 830 -844
372 45 846
636 440 563
441 110 -40
76 634 -815
484 490 588
374 709 -246
311 896 695
653 691 601
658 764 -344
381 241 760
835 726 -518
175 29 -732
649 670 582
47 311 -571
837 144 740
813 531 507
851 528 -713
612 422 157
685 487 617
784 174 -406
566 294 -519
243 142 619
521 860 -526
805 680 148
422 13 -624
269 806 -416
96 37 -413
239 877 -77
633 357 -402
139 608 -991
102 679 -574
146 574 755
231 1 -781
194 547 499
47 101 989
205 300 453
805 385 976
62 443 -389
846 581 492
516 561 -541
840 524 -315
594 826 629
22 190 30
336 420 402
213 620 22
125 727 388
394 463 -992
630 133 -882
435 323 -459
857 699 231
29 726 -499
794 868 333
771 431 231
50 250 -302
856 380 -938
321 131 -50
643 185 130
728 666 -822
883 62 -410
483 441 55
434 577 604
839 494 -971
55 433 622
415 439 336
294 286 -117
711 682 347
551 390 542
185 231 561
242 780 180
307 410 -560
866 266 37
243 741 -226
715 849 339
94 496 -637
678 778 104
9 97 -337
797 841 -535
408 181 -73
356 443 -794
455 130 602
852 754 519
802 714 -236
671 280 -537
205 472 76
814 606 387
607 583 423
380 312 7
75 239 267
201 171 66
790 88 395
850 567 -553
666 649 -363
762 688 -324
46 830 -197
19 763 -809
133 720 931
144 312 857
416 830 117
547 242 726
450 288 -634
897 26 -345
641 660 54
339 594 -448
71 688 994
426 784 921
509 327 82
10 366 504
398 581 379
132 663 901
713 89 188
311 406 -138
84 535 268
734 599 114
